50.03466432609643;20.01157522201538
50.034512715294326;20.011682510375977
50.03507780766913;20.01037359237671
50.03558776337187;20.008914470672607
50.03613906074187;20.00734806060791
50.0367592627171;20.005738735198975
50.03732432865328;20.004150867462158
50.03532589490372;20.007219314575195
50.034430018291395;20.007047653198242
50.03338251059386;20.00681161880493
50.032321196596506;20.00659704208374
50.03130121039188;20.006425380706787
50.034168143509284;20.013034343719482
50.03360304042914;20.01483678817749
50.03312063009904;20.01133918762207
50.03167337003081;20.01106023788452
50.03620797246806;20.01187562942505
50.03620797246806;20.014429092407227
50.03618040778945;20.016789436340332
50.03667656958325;20.01035213470459
50.037007341264065;20.0091290473938
50.037503494512734;20.007519721984863
50.032872531470765;20.014665126800537
50.032183361888904;20.014536380767822
50.03411301179423;20.01631736755371
50.03411301179423;20.01784086227417
50.035229416687045;20.017969608306885
