50.03733811066618;20.003957748413086
50.032569298073234;20.00357151031494
50.03696599492857;20.01835584640503
50.03618040778945;20.017969608306885
50.03411301179423;20.019729137420654
50.03369952191362;20.018033981323242
50.03185255697651;20.014536380767822
50.031135805182174;20.010974407196045
50.03120472408879;20.006425380706787
50.03765509587164;20.007262229919434
50.03790316979001;20.006103515625
50.03806855169017;20.004279613494873
50.03623553713084;20.003743171691895
50.037158944189564;20.004172325134277
50.03539480779697;20.003528594970703
50.035987454596125;20.00732660293579
50.03618040778945;20.007240772247314
50.034457583974884;20.011789798736572
50.034719457178504;20.011489391326904
50.033630606587344;20.014665126800537
50.03347899252143;20.01483678817749
50.036387142493304;20.011746883392334
50.03616662544422;20.01187562942505
50.03631823102423;20.013227462768555
50.03630444871857;20.014472007751465
50.03630444871857;20.01584529876709
50.03629066640893;20.016918182373047
50.03431975539934;20.01262664794922
50.03396139925142;20.013699531555176
50.034085445912964;20.014944076538086
50.03414057765967;20.015931129455566
50.03409922885555;20.01784086227417
50.03558776337187;20.017755031585693
50.03488485004498;20.017776489257812
50.032803614957636;20.014686584472656
50.03145283133367;20.015716552734375
50.03114958897141;20.01713275909424
50.03281739826818;20.011038780212402
50.03383735226943;20.011274814605713
50.03201795971754;20.01088857650757
50.0324590309085;20.006489753723145
50.032238495819406;20.006747245788574
50.03258308145103;20.005030632019043
50.03409922885555;20.007026195526123
50.03521563406882;20.007262229919434
50.03329981164453;20.00685453414917
50.035422372926554;20.009472370147705
50.03589097770869;20.008270740509033
50.035105372980745;20.010480880737305
50.037021123367985;20.004966259002686
50.036593876307016;20.00631809234619
50.03725541852929;20.00880718231201
50.0368006092306;20.01037359237671
50.03550506822043;20.01187562942505
